Run ID,Algorithm,Scenario,Num Devices,Instance ID,Repetition,Path Length (L),Packets Expected,Packets Received,Avg Latency (s),Avg Throughput (pkt/s),Energy Consumed (J),Mission Duration (s)
488,CRL-U,forest,149,7,1,6067.971250882727,61835,18511,239.2078709955501,44.70392194747477,242,414.0799999997684
489,CRL-U,forest,149,8,1,6531.691919985875,65134,21035,255.6437675302157,47.60019008398142,261,441.9099999997431
490,CRL-U,forest,149,9,1,6718.606413562495,67646,20303,265.6154696349315,44.807115113020764,268,453.1199999997329
491,CRL-U,urban,149,1,1,5546.3277145512875,57067,19047,215.77058906908962,49.759653064449836,221,382.77999999979687
492,CRL-U,urban,149,10,1,5390.852476610554,55726,15503,210.4719615557783,41.511808493568466,215,373.45999999980535
493,CRL-U,urban,149,2,1,5242.936377312894,54073,17430,195.76427997700696,47.808437105735145,209,364.5799999998134
494,CRL-U,urban,149,3,1,4827.297278931411,50219,16730,186.33523610278036,49.25803792252995,193,339.6399999998361
495,CRL-U,urban,149,4,1,6526.36335184493,65677,22605,242.6263990266731,51.19001788992762,261,441.5899999997434
496,CRL-U,urban,149,5,1,4721.50076141528,49766,14419,179.6675622442361,43.26132613263378,188,333.2999999998419
497,CRL-U,urban,149,6,1,5808.504933937324,59451,19463,221.141290653997,48.83820134500306,232,398.51999999978256
498,CRL-U,urban,149,7,1,6291.1876023384975,60390,20073,238.73408160207055,46.956582764132705,250,427.4799999997562
499,CRL-U,urban,149,8,1,5327.859362374962,54502,17674,206.57232544976617,47.808915819111505,213,369.6799999998088
500,CRL-U,urban,149,9,1,5109.9199445801605,53040,16398,193.81528723011087,45.984296130140905,204,356.5999999998207
601,CRL-HA,agriculture,199,1,1,9309.509166466212,120715,38290,366.34889527272566,62.91695422134427,371,608.5799999995916
602,CRL-HA,agriculture,199,10,1,9230.199832843133,119724,37888,363.04182115690577,62.7471763108631,368,603.8199999995959
603,CRL-HA,agriculture,199,2,1,9369.22195834503,121509,37343,367.5202942986039,61.00202561425953,374,612.1599999995883
604,CRL-HA,agriculture,199,3,1,9027.642873887547,117344,37420,355.49274184909706,63.24578305111865,360,591.659999999607
605,CRL-HA,agriculture,199,4,1,9044.608640443124,117543,37610,354.4404759370686,63.45751501657725,361,592.679999999606
606,CRL-HA,agriculture,199,5,1,8991.078813930877,116948,37192,353.4863658849567,63.09396576589932,359,589.469999999609
607,CRL-HA,agriculture,199,6,1,9160.376562421865,118930,37930,359.72511468476,63.25567433254727,365,599.6299999995997
608,CRL-HA,agriculture,199,7,1,9277.909002976647,120319,37811,364.03442067104294,62.32445440763722,370,606.6799999995933
609,CRL-HA,agriculture,199,8,1,9260.802254095928,120122,38689,363.62228204380193,63.880128787296165,370,605.6499999995942
610,CRL-HA,agriculture,199,9,1,8891.31204379256,115758,36386,348.4252619137464,62.36032083366019,355,583.4799999996144
611,CRL-HA,custom_hybrid,199,1,1,5895.314893613025,78356,28789,217.08869047198857,71.30932329341088,234,403.7199999997778
612,CRL-HA,custom_hybrid,199,10,1,5669.448575219674,68569,29820,199.43873910121505,76.42822359488439,226,390.16999999979015
613,CRL-HA,custom_hybrid,199,2,1,5946.637791837391,80823,31484,212.16703976616114,77.39429695186188,237,406.799999999775
614,CRL-HA,custom_hybrid,199,3,1,5744.450293610879,78605,19497,220.32741037076465,49.400765196266676,228,394.66999999978606
615,CRL-HA,custom_hybrid,199,4,1,5040.4204017352195,70094,19558,187.9194140504808,55.494708169025735,200,352.4299999998245
616,CRL-HA,custom_hybrid,199,5,1,5265.789151483375,72834,29248,172.29968544853404,79.9234868151797,209,365.9499999998122
617,CRL-HA,custom_hybrid,199,6,1,6159.434419097616,83230,33641,211.34261347752528,80.17970779612214,245,419.5699999997634
618,CRL-HA,custom_hybrid,199,7,1,5133.699161032778,68341,20982,191.76985797346157,58.60402759548246,204,358.0299999998194
619,CRL-HA,custom_hybrid,199,8,1,8197.781500406552,107643,50906,282.3699905707052,93.94504216884616,327,541.8699999996522
620,CRL-HA,custom_hybrid,199,9,1,6540.187128416863,84497,31364,232.66395102656472,70.89191266221745,260,442.41999999974263
621,CRL-HA,factory,199,1,1,3791.9446403687125,55066,19885,133.1921297460493,71.6524935140087,150,277.5199999998926
622,CRL-HA,factory,199,10,1,8045.83286555809,99251,42516,238.498823972007,79.80478648526906,320,532.7499999996605
623,CRL-HA,factory,199,2,1,3772.1892288577196,55123,18174,141.4224122372723,65.76680900342691,149,276.3399999998937
624,CRL-HA,factory,199,3,1,9709.479753621032,125721,54136,302.22398995102856,85.58104241433647,387,632.5699999995697
625,CRL-HA,factory,199,4,1,6279.770910418383,84973,28648,213.47638788039998,67.12434686852157,249,426.78999999975684
626,CRL-HA,factory,199,5,1,7409.315927297989,98505,41678,196.28329814278288,84.27288903272745,295,494.5599999996952
627,CRL-HA,factory,199,6,1,19298.810109377122,240392,127771,536.0433322892463,105.77682481609105,769,1207.9299999990465
628,CRL-HA,factory,199,7,1,4983.015260422082,68843,24393,188.54786578113334,69.89598555835998,197,348.9899999998276
629,CRL-HA,factory,199,8,1,11656.748304171302,149250,71724,359.0851285480478,95.70728973465972,465,749.4099999994635
630,CRL-HA,factory,199,9,1,5436.795273638062,74701,33468,172.11180231858253,88.96095265946556,216,376.20999999980285
631,CRL-HA,forest,199,1,1,8502.859517444143,111195,35467,330.77620041148833,63.31357777861236,339,560.1799999996356
632,CRL-HA,forest,199,10,1,8173.335717403552,106799,34947,318.71902366425576,64.66756721752448,326,540.4099999996536
633,CRL-HA,forest,199,2,1,8071.8971063623585,105613,33616,316.08715135635066,62.913609821869755,322,534.3199999996591
634,CRL-HA,forest,199,3,1,8473.762309729094,110136,34399,331.2864993166794,61.59948426843535,338,558.4299999996372
635,CRL-HA,forest,199,4,1,8143.134630131641,106831,34252,317.01844680587703,63.59568502946941,324,538.5899999996552
636,CRL-HA,forest,199,5,1,7983.367116394969,104834,31943,312.7849832512733,60.382601463148696,318,529.0099999996639
637,CRL-HA,forest,199,6,1,8093.517995025111,105812,32678,318.2745400573838,61.00967103547453,323,535.6199999996579
638,CRL-HA,forest,199,7,1,8430.361961937768,109324,34899,328.34787243171553,62.78718313157374,336,555.8299999996395
639,CRL-HA,forest,199,8,1,8888.38047112486,115526,38447,344.97022160359006,65.91177932835954,354,583.3099999996145
